schedule_date,schedule_season,schedule_week,schedule_playoff,team_home,score_home,score_away,team_away,team_favorite_id,spread_favorite,over_under_line,stadium,stadium_neutral,weather_temperature,weather_wind_mph,weather_humidity,weather_detail
10/17/1991,1991,8,FALSE,GNB,0,10,CHI,CHI,-3,35,Lambeau Field,FALSE,58,20,52,
10/20/1991,1991,8,FALSE,DEN,19,16,KAN,KC,-2,37,Mile High Stadium,FALSE,48,6,38,
10/20/1991,1991,8,FALSE,CLT,6,17,NYJ,NYJ,-12.5,34,RCA Dome,FALSE,72,0,,DOME
10/20/1991,1991,8,FALSE,RAI,20,17,RAM,LVR,-4,38,Los Angeles Memorial Coliseum,FALSE,66,8,85,
10/20/1991,1991,8,FALSE,MIA,13,17,OTI,TEN,-5.5,42,Sun Life Stadium,FALSE,78,8,85,
10/20/1991,1991,8,FALSE,NWE,26,23,MIN,MIN,-7,34,Foxboro Stadium,FALSE,48,18,49,
10/20/1991,1991,8,FALSE,NOR,23,7,TAM,NO,-13,32,Louisiana Superdome,FALSE,72,0,,DOME
10/20/1991,1991,8,FALSE,CRD,16,10,ATL,ATL,-2.5,38,Sun Devil Stadium,FALSE,83,7,21,
10/20/1991,1991,8,FALSE,PIT,7,27,SEA,PIT,-3.5,36,Three Rivers Stadium,FALSE,41,7,75,
10/20/1991,1991,8,FALSE,SDG,24,30,CLE,LAC,-5,36,Qualcomm Stadium,FALSE,62,9,90,
10/20/1991,1991,8,FALSE,SFO,35,3,DET,SF,-7,42,Candlestick Park,FALSE,69,9,46,
10/21/1991,1991,8,FALSE,BUF,35,16,CIN,BUF,-13.5,50,Ralph Wilson Stadium,FALSE,47,9,57,
10/27/1991,1991,9,FALSE,ATL,31,14,RAM,ATL,-2.5,40,Atlanta-Fulton County Stadium,FALSE,71,10,68,
10/27/1991,1991,9,FALSE,CLE,17,14,PIT,CLE,-1.5,35,Cleveland Municipal Stadium,FALSE,64,9,78,
10/27/1991,1991,9,FALSE,DET,34,10,DAL,DET,-2.5,44,Pontiac Silverdome,FALSE,72,0,,DOME
10/27/1991,1991,9,FALSE,OTI,35,3,CIN,TEN,-15.5,46,Houston Astrodome,FALSE,72,0,,DOME
10/27/1991,1991,9,FALSE,NWE,6,9,DEN,DEN,-6,36,Foxboro Stadium,FALSE,65,13,78,
10/27/1991,1991,9,FALSE,NOR,17,20,CHI,NO,-6.5,32,Louisiana Superdome,FALSE,72,0,,DOME
10/27/1991,1991,9,FALSE,NYG,13,17,WAS,WAS,-2.5,38,Giants Stadium,FALSE,64,9,89,
10/27/1991,1991,9,FALSE,PHI,7,23,SFO,SF,-4,35,Veterans Stadium,FALSE,61,7,94,
10/27/1991,1991,9,FALSE,CRD,0,28,MIN,MIN,-2,34,Sun Devil Stadium,FALSE,65,8,49,
10/27/1991,1991,9,FALSE,SEA,20,9,SDG,SEA,-6.5,37,Seattle Kingdome,FALSE,72,0,,DOME
10/27/1991,1991,9,FALSE,TAM,0,27,GNB,TB,-2.5,34,Houlihan's Stadium,FALSE,76,9,76,
10/28/1991,1991,9,FALSE,KAN,24,21,RAI,KC,-6.5,35,Arrowhead Stadium,FALSE,65,21,83,
11/3/1991,1991,10,FALSE,ATL,17,14,SFO,SF,-5,39,Atlanta-Fulton County Stadium,FALSE,43,12,57,
11/3/1991,1991,10,FALSE,BUF,22,17,NWE,BUF,-17,41,Ralph Wilson Stadium,FALSE,33,18,74,
11/3/1991,1991,10,FALSE,CHI,20,10,DET,CHI,-7,32,Soldier Field,FALSE,18,19,71,
11/3/1991,1991,10,FALSE,CIN,23,21,CLE,CLE,-2.5,36,Cinergy Field,FALSE,28,12,57,
11/3/1991,1991,10,FALSE,DAL,27,7,CRD,DAL,-9.5,36,Texas Stadium,FALSE,33,17,49,
11/3/1991,1991,10,FALSE,DEN,20,13,PIT,DEN,-6.5,35,Mile High Stadium,FALSE,16,8,54,
11/3/1991,1991,10,FALSE,CLT,6,10,MIA,MIA,-9,36,RCA Dome,FALSE,72,0,,DOME
11/3/1991,1991,10,FALSE,RAM,17,24,NOR,NO,-4,36,Anaheim Stadium,FALSE,62,7,69,
11/3/1991,1991,10,FALSE,MIN,28,13,TAM,MIN,-11.5,36,Hubert H. Humphrey Metrodome,FALSE,72,0,,DOME
11/3/1991,1991,10,FALSE,NYJ,19,16,GNB,NYJ,-6.5,35,Giants Stadium,FALSE,54,13,55,
11/3/1991,1991,10,FALSE,WAS,16,13,OTI,WAS,-6.5,43,RFK Memorial Stadium,FALSE,48,10,51,
11/4/1991,1991,10,FALSE,PHI,30,7,NYG,NYG,-3.5,32,Veterans Stadium,FALSE,42,12,39,
11/10/1991,1991,11,FALSE,CIN,27,33,PIT,CIN,-1.5,38,Cinergy Field,FALSE,32,10,60,
11/10/1991,1991,11,FALSE,CLE,30,32,PHI,PHI,-2,33,Cleveland Municipal Stadium,FALSE,31,10,76,
11/10/1991,1991,11,FALSE,DEN,16,17,RAI,DEN,-3,36,Mile High Stadium,FALSE,45,9,78,
11/10/1991,1991,11,FALSE,GNB,24,34,BUF,BUF,-7,37,Lambeau Field,FALSE,32,8,56,
11/10/1991,1991,11,FALSE,OTI,26,23,DAL,TEN,-10,43,Houston Astrodome,FALSE,72,0,,DOME
11/10/1991,1991,11,FALSE,RAM,20,27,KAN,KC,-4,40,Anaheim Stadium,FALSE,62,8,74,
11/10/1991,1991,11,FALSE,MIA,30,20,NWE,MIA,-6.5,35,Sun Life Stadium,FALSE,59,9,63,
11/10/1991,1991,11,FALSE,NOR,10,3,SFO,NO,-5.5,31,Louisiana Superdome,FALSE,72,0,,DOME
11/10/1991,1991,11,FALSE,NYJ,27,28,CLT,NYJ,-13.5,32,Giants Stadium,FALSE,40,22,63,
11/10/1991,1991,11,FALSE,CRD,14,21,NYG,NYG,-6.5,34,Sun Devil Stadium,FALSE,74,9,39,
11/10/1991,1991,11,FALSE,SDG,17,14,SEA,SEA,-2,36,Qualcomm Stadium,FALSE,63,8,71,
11/10/1991,1991,11,FALSE,TAM,30,21,DET,DET,-3,36,Houlihan's Stadium,FALSE,51,8,73,
11/10/1991,1991,11,FALSE,WAS,56,17,ATL,WAS,-12,35,RFK Memorial Stadium,FALSE,40,16,75,
11/11/1991,1991,11,FALSE,MIN,17,34,CHI,MIN,-3,36,Hubert H. Humphrey Metrodome,FALSE,72,0,,DOME
11/17/1991,1991,12,FALSE,ATL,43,7,TAM,ATL,-6.5,38,Atlanta-Fulton County Stadium,FALSE,63,12,70,
11/17/1991,1991,12,FALSE,DET,21,10,RAM,DET,-4.5,46,Pontiac Silverdome,FALSE,72,0,,DOME
11/17/1991,1991,12,FALSE,GNB,21,35,MIN,MIN,-2,36,Lambeau Field,FALSE,32,9,84,
11/17/1991,1991,12,FALSE,OTI,28,24,CLE,TEN,-13,45,Houston Astrodome,FALSE,72,0,,DOME
11/17/1991,1991,12,FALSE,CLT,17,31,CHI,CHI,-9.5,38,RCA Dome,FALSE,72,0,,DOME
11/17/1991,1991,12,FALSE,KAN,20,24,DEN,KC,-6.5,36,Arrowhead Stadium,FALSE,51,17,86,
11/17/1991,1991,12,FALSE,RAI,31,7,SEA,LVR,-3.5,34,Los Angeles Memorial Coliseum,FALSE,57,8,75,
11/17/1991,1991,12,FALSE,NWE,21,28,NYJ,NYJ,-3,35,Foxboro Stadium,FALSE,37,22,42,
11/17/1991,1991,12,FALSE,NYG,22,9,DAL,NYG,-6,36,Giants Stadium,FALSE,41,20,42,
11/17/1991,1991,12,FALSE,PHI,17,10,CIN,PHI,-9.5,38,Veterans Stadium,FALSE,43,12,42,
11/17/1991,1991,12,FALSE,PIT,14,41,WAS,WAS,-7,40,Three Rivers Stadium,FALSE,39,8,60,
11/17/1991,1991,12,FALSE,SDG,24,21,NOR,NO,-4.5,32,Qualcomm Stadium,FALSE,58,9,69,
11/17/1991,1991,12,FALSE,SFO,14,10,CRD,SF,-12,32,Candlestick Park,FALSE,59,18,60,
11/18/1991,1991,12,FALSE,MIA,27,41,BUF,BUF,-4,46,Sun Life Stadium,FALSE,75,10,71,
11/24/1991,1991,13,FALSE,CHI,13,16,MIA,CHI,-8,36,Soldier Field,FALSE,25,17,82,
11/24/1991,1991,13,FALSE,CIN,14,38,RAI,LVR,-6.5,36,Cinergy Field,FALSE,31,20,68,
11/24/1991,1991,13,FALSE,CLE,20,15,KAN,KC,-4,36,Cleveland Municipal Stadium,FALSE,34,20,72,
11/24/1991,1991,13,FALSE,GNB,14,10,CLT,GB,-7,34,Lambeau Field,FALSE,28,18,80,
11/24/1991,1991,13,FALSE,MIN,14,34,DET,MIN,-6,42,Hubert H. Humphrey Metrodome,FALSE,72,0,,DOME
11/24/1991,1991,13,FALSE,NWE,16,13,BUF,BUF,-8.5,42,Foxboro Stadium,FALSE,47,9,94,
11/24/1991,1991,13,FALSE,NOR,20,23,ATL,NO,-6.5,35,Louisiana Superdome,FALSE,72,0,,DOME
11/24/1991,1991,13,FALSE,NYJ,24,3,SDG,NYJ,-4,38,Giants Stadium,FALSE,54,15,88,
11/24/1991,1991,13,FALSE,CRD,14,34,PHI,PHI,-6.5,33,Sun Devil Stadium,FALSE,58,6,18,
11/24/1991,1991,13,FALSE,PIT,26,14,OTI,TEN,-7.5,40,Three Rivers Stadium,FALSE,37,18,77,
11/24/1991,1991,13,FALSE,SEA,13,10,DEN,SEA,-3.5,36,Seattle Kingdome,FALSE,72,0,,DOME
11/24/1991,1991,13,FALSE,TAM,14,21,NYG,NYG,-9,34,Houlihan's Stadium,FALSE,60,11,78,
11/24/1991,1991,13,FALSE,WAS,21,24,DAL,WAS,-12.5,42,RFK Memorial Stadium,FALSE,52,12,71,
11/25/1991,1991,13,FALSE,RAM,10,33,SFO,SF,-3,38,Anaheim Stadium,FALSE,62,6,38,
11/28/1991,1991,14,FALSE,DAL,20,10,PIT,DAL,-6,40,Texas Stadium,FALSE,68,19,77,
11/28/1991,1991,14,FALSE,DET,16,6,CHI,DET,-3,41,Pontiac Silverdome,FALSE,72,0,,DOME
12/1/1991,1991,14,FALSE,ATL,35,31,GNB,ATL,-8.5,38,Atlanta-Fulton County Stadium,FALSE,71,14,84,
12/1/1991,1991,14,FALSE,BUF,24,13,NYJ,BUF,-9,46,Ralph Wilson Stadium,FALSE,40,14,73,
12/1/1991,1991,14,FALSE,CIN,27,24,NYG,NYG,-7,39,Cinergy Field,FALSE,39,10,86,
12/1/1991,1991,14,FALSE,DEN,20,3,NWE,DEN,-6.5,33,Mile High Stadium,FALSE,14,6,65,
12/1/1991,1991,14,FALSE,CLT,0,31,CLE,CLE,-4.5,38,RCA Dome,FALSE,72,0,,DOME
12/1/1991,1991,14,FALSE,RAM,6,27,WAS,WAS,-12,46,Anaheim Stadium,FALSE,55,9,15,
12/1/1991,1991,14,FALSE,MIA,33,14,TAM,MIA,-9,38,Sun Life Stadium,FALSE,79,10,82,
12/1/1991,1991,14,FALSE,SDG,7,9,RAI,LVR,-5.5,36,Qualcomm Stadium,FALSE,53,10,25,
12/1/1991,1991,14,FALSE,SFO,38,24,NOR,SF,-4,34,Candlestick Park,FALSE,56,12,40,
12/1/1991,1991,14,FALSE,SEA,6,19,KAN,SEA,-1.5,36,Seattle Kingdome,FALSE,72,0,,DOME
12/2/1991,1991,14,FALSE,OTI,6,13,PHI,TEN,-6.5,42,Houston Astrodome,FALSE,72,0,,DOME
12/8/1991,1991,15,FALSE,CHI,27,13,GNB,CHI,-9.5,36,Soldier Field,FALSE,53,15,94,
12/8/1991,1991,15,FALSE,CLE,7,17,DEN,PICK,0,36,Cleveland Municipal Stadium,FALSE,54,16,73,
12/8/1991,1991,15,FALSE,DAL,23,14,NOR,DAL,-2,36,Texas Stadium,FALSE,70,14,84,
12/8/1991,1991,15,FALSE,DET,34,20,NYJ,DET,-5.5,42,Pontiac Silverdome,FALSE,72,0,,DOME
12/8/1991,1991,15,FALSE,OTI,31,6,PIT,TEN,-10,44,Houston Astrodome,FALSE,72,0,,DOME
12/8/1991,1991,15,FALSE,KAN,20,17,SDG,KC,-9,36,Arrowhead Stadium,FALSE,58,22,78,
12/8/1991,1991,15,FALSE,RAI,27,30,BUF,LVR,-1.5,41,Los Angeles Memorial Coliseum,FALSE,54,8,79,
12/8/1991,1991,15,FALSE,RAM,14,31,ATL,ATL,-6,43,Anaheim Stadium,FALSE,54,8,79,
12/8/1991,1991,15,FALSE,NWE,23,17,CLT,NE,-8,34,Foxboro Stadium,FALSE,44,14,66,
12/8/1991,1991,15,FALSE,NYG,14,19,PHI,NYG,-3,33,Giants Stadium,FALSE,52,11,59,
12/8/1991,1991,15,FALSE,CRD,14,20,WAS,WAS,-14,40,Sun Devil Stadium,FALSE,59,6,45,
12/8/1991,1991,15,FALSE,SEA,22,24,SFO,SF,-3.5,36,Seattle Kingdome,FALSE,72,0,,DOME
12/8/1991,1991,15,FALSE,TAM,24,26,MIN,MIN,-4,38,Houlihan's Stadium,FALSE,69,7,71,
12/9/1991,1991,15,FALSE,MIA,37,13,CIN,MIA,-8,46,Sun Life Stadium,FALSE,73,7,74,
12/14/1991,1991,16,FALSE,CHI,27,0,TAM,CHI,-13,34,Soldier Field,FALSE,32,22,73,
12/14/1991,1991,16,FALSE,SFO,28,14,KAN,SF,-4.5,37,Candlestick Park,FALSE,47,10,74,
12/15/1991,1991,16,FALSE,ATL,26,13,SEA,ATL,-7,40,Atlanta-Fulton County Stadium,FALSE,42,16,34,
12/15/1991,1991,16,FALSE,CLE,14,17,OTI,TEN,-3,35,Cleveland Municipal Stadium,FALSE,28,21,59,
12/15/1991,1991,16,FALSE,DEN,24,19,CRD,DEN,-11.5,34,Mile High Stadium,FALSE,34,8,39,
12/15/1991,1991,16,FALSE,GNB,17,21,DET,DET,-3,34,Lambeau Field,FALSE,10,15,62,
12/15/1991,1991,16,FALSE,CLT,7,35,BUF,BUF,-13,42.5,RCA Dome,FALSE,72,0,,DOME
12/15/1991,1991,16,FALSE,MIN,20,14,RAM,MIN,-10,45,Hubert H. Humphrey Metrodome,FALSE,72,0,,DOME
12/15/1991,1991,16,FALSE,NYJ,3,6,NWE,NYJ,-7,36,Giants Stadium,FALSE,39,30,38,
12/15/1991,1991,16,FALSE,PHI,13,25,DAL,PHI,-3.5,32,Veterans Stadium,FALSE,38,22,40,
12/15/1991,1991,16,FALSE,PIT,17,10,CIN,PIT,-6,39,Three Rivers Stadium,FALSE,29,23,53,
12/15/1991,1991,16,FALSE,SDG,38,30,MIA,MIA,-1,38,Qualcomm Stadium,FALSE,60,8,47,
12/15/1991,1991,16,FALSE,WAS,34,17,NYG,WAS,-9,37,RFK Memorial Stadium,FALSE,40,19,31,
12/16/1991,1991,16,FALSE,NOR,27,0,RAI,NO,-3,37,Louisiana Superdome,FALSE,72,0,,DOME
12/21/1991,1991,17,FALSE,MIN,7,27,GNB,MIN,-6,44,Hubert H. Humphrey Metrodome,FALSE,72,0,,DOME
12/21/1991,1991,17,FALSE,NYG,24,20,OTI,TEN,-3,37,Giants Stadium,FALSE,39,20,49,
12/22/1991,1991,17,FALSE,BUF,14,17,DET,BUF,-5,41,Ralph Wilson Stadium,FALSE,35,22,74,
12/22/1991,1991,17,FALSE,CIN,29,7,NWE,NE,-2,38,Cinergy Field,FALSE,34,10,96,
12/22/1991,1991,17,FALSE,DAL,31,27,ATL,DAL,-3,39,Texas Stadium,FALSE,48,8,97,
12/22/1991,1991,17,FALSE,RAI,21,27,KAN,LVR,-2.5,35,Los Angeles Memorial Coliseum,FALSE,58,9,60,
12/22/1991,1991,17,FALSE,MIA,20,23,NYJ,MIA,-5.5,44,Sun Life Stadium,FALSE,71,6,64,
12/22/1991,1991,17,FALSE,PHI,24,22,WAS,WAS,-3,35,Veterans Stadium,FALSE,37,11,57,
12/22/1991,1991,17,FALSE,CRD,3,27,NOR,NO,-7,35,Sun Devil Stadium,FALSE,55,5,73,
12/22/1991,1991,17,FALSE,PIT,17,10,CLE,PIT,-3,37,Three Rivers Stadium,FALSE,32,15,82,
12/22/1991,1991,17,FALSE,SDG,14,17,DEN,DEN,-3,37,Qualcomm Stadium,FALSE,57,6,55,
12/22/1991,1991,17,FALSE,SEA,23,9,RAM,SEA,-6,39,Seattle Kingdome,FALSE,72,0,,DOME
12/22/1991,1991,17,FALSE,TAM,17,3,CLT,TB,-5.5,35,Houlihan's Stadium,FALSE,62,5,72,
12/23/1991,1991,17,FALSE,SFO,52,14,CHI,SF,-5,39,Candlestick Park,FALSE,48,5,74,
12/28/1991,1991,Wildcard,TRUE,KAN,10,6,RAI,KC,-5,36,Arrowhead Stadium,FALSE,,,,
12/28/1991,1991,Wildcard,TRUE,NOR,20,27,ATL,NO,-6,39,Louisiana Superdome,FALSE,72,0,,DOME
12/29/1991,1991,Wildcard,TRUE,CHI,13,17,DAL,CHI,-3,37,Soldier Field,FALSE,,,,
12/29/1991,1991,Wildcard,TRUE,OTI,17,10,NYJ,TEN,-9,44,Houston Astrodome,FALSE,72,0,,DOME
1/4/1992,1991,Division,TRUE,DEN,26,24,OTI,DEN,-3.5,37,Mile High Stadium,FALSE,,,,
1/4/1992,1991,Division,TRUE,WAS,24,7,ATL,WAS,-11.5,43,RFK Memorial Stadium,FALSE,,,,
1/5/1992,1991,Division,TRUE,BUF,37,14,KAN,BUF,-10.5,41,Ralph Wilson Stadium,FALSE,,,,
1/5/1992,1991,Division,TRUE,DET,38,6,DAL,PICK,0,43,Pontiac Silverdome,FALSE,72,0,,DOME
1/12/1992,1991,Conference,TRUE,BUF,10,7,DEN,BUF,-12,46,Ralph Wilson Stadium,FALSE,,,,
1/12/1992,1991,Conference,TRUE,WAS,41,10,DET,WAS,-14,43,RFK Memorial Stadium,FALSE,,,,
1/26/1992,1991,Superbowl,TRUE,WAS,37,24,BUF,WAS,-7,49,Hubert H. Humphrey Metrodome,TRUE,72,0,,DOME
9/6/1992,1992,1,FALSE,ATL,20,17,NYJ,ATL,-3,43,Georgia Dome,FALSE,72,0,,DOME
9/6/1992,1992,1,FALSE,BUF,40,7,RAM,BUF,-11,45,Ralph Wilson Stadium,FALSE,73,11,74,
9/6/1992,1992,1,FALSE,CHI,27,24,DET,CHI,-3.5,37,Soldier Field,FALSE,74,12,77,
9/6/1992,1992,1,FALSE,DEN,17,13,RAI,DEN,-3,36,Mile High Stadium,FALSE,64,9,34,
9/6/1992,1992,1,FALSE,GNB,20,23,MIN,MIN,-5,37,Lambeau Field,FALSE,68,9,88,
9/6/1992,1992,1,FALSE,OTI,24,29,PIT,TEN,-12.5,45,Houston Astrodome,FALSE,72,0,,DOME
9/6/1992,1992,1,FALSE,CLT,14,3,CLE,CLE,-6,34,RCA Dome,FALSE,72,0,,DOME
9/6/1992,1992,1,FALSE,NYG,14,31,SFO,SF,-4,37,Giants Stadium,FALSE,68,12,75,
9/6/1992,1992,1,FALSE,PHI,15,13,NOR,PHI,-3.5,34,Veterans Stadium,FALSE,68,12,84,
9/6/1992,1992,1,FALSE,SDG,10,24,KAN,KC,-2.5,35,Qualcomm Stadium,FALSE,70,10,77,
9/6/1992,1992,1,FALSE,SEA,3,21,CIN,SEA,-4,37,Seattle Kingdome,FALSE,72,0,,DOME
9/6/1992,1992,1,FALSE,TAM,23,7,CRD,TB,-1,37,Houlihan's Stadium,FALSE,81,6,75,
9/7/1992,1992,1,FALSE,DAL,23,10,WAS,WAS,-2,43,Texas Stadium,FALSE,83,11,67,
9/13/1992,1992,2,FALSE,CIN,24,21,RAI,LVR,-2.5,37,Cinergy Field,FALSE,63,5,73,
9/13/1992,1992,2,FALSE,DEN,21,13,SDG,DEN,-6.5,34,Mile High Stadium,FALSE,74,11,28,
9/13/1992,1992,2,FALSE,DET,31,17,MIN,DET,-3.5,43,Pontiac Silverdome,FALSE,72,0,,DOME
9/13/1992,1992,2,FALSE,CLT,10,20,OTI,IND,-9,39,RCA Dome,FALSE,72,0,,DOME
9/13/1992,1992,2,FALSE,KAN,26,7,SEA,KC,-10,33,Arrowhead Stadium,FALSE,74,20,69,
9/13/1992,1992,2,FALSE,RAM,14,0,NWE,LAR,-4,37,Anaheim Stadium,FALSE,68,10,80,
9/13/1992,1992,2,FALSE,NOR,28,6,CHI,NO,-4,34,Louisiana Superdome,FALSE,72,0,,DOME
9/13/1992,1992,2,FALSE,NYG,28,34,DAL,DAL,-3,38,Giants Stadium,FALSE,64,9,59,
9/13/1992,1992,2,FALSE,CRD,14,31,PHI,PHI,-7,35,Sun Devil Stadium,FALSE,92,7,30,
9/13/1992,1992,2,FALSE,PIT,27,10,NYJ,NYJ,-2.5,38,Three Rivers Stadium,FALSE,60,7,67,
9/13/1992,1992,2,FALSE,SFO,31,34,BUF,SF,-3.5,44,Candlestick Park,FALSE,65,13,60,
9/13/1992,1992,2,FALSE,TAM,31,3,GNB,TB,-2.5,37,Houlihan's Stadium,FALSE,80,10,78,
9/13/1992,1992,2,FALSE,WAS,24,17,ATL,WAS,-10,45,RFK Memorial Stadium,FALSE,64,6,66,
9/14/1992,1992,2,FALSE,CLE,23,27,MIA,MIA,-2.5,38,Cleveland Municipal Stadium,FALSE,66,9,71,
9/20/1992,1992,3,FALSE,ATL,7,10,NOR,ATL,-1,37,Georgia Dome,FALSE,72,0,,DOME
9/20/1992,1992,3,FALSE,BUF,38,0,CLT,BUF,-17,41,Ralph Wilson Stadium,FALSE,56,6,64,
9/20/1992,1992,3,FALSE,DAL,31,20,CRD,DAL,-13.5,40,Texas Stadium,FALSE,84,13,62,
9/20/1992,1992,3,FALSE,GNB,24,23,CIN,PICK,0,37,Lambeau Field,FALSE,56,11,68,
9/20/1992,1992,3,FALSE,OTI,23,20,KAN,TEN,-5.5,39,Houston Astrodome,FALSE,72,0,,DOME
9/20/1992,1992,3,FALSE,RAI,16,28,CLE,LVR,-8.5,33,Los Angeles Memorial Coliseum,FALSE,68,9,84,
9/20/1992,1992,3,FALSE,MIA,26,10,RAM,MIA,-8.5,38,Sun Life Stadium,FALSE,82,6,78,
9/20/1992,1992,3,FALSE,MIN,26,20,TAM,MIN,-7,39,Hubert H. Humphrey Metrodome,FALSE,72,0,,DOME
9/20/1992,1992,3,FALSE,NWE,6,10,SEA,NE,-3,33,Foxboro Stadium,FALSE,59,10,63,
9/20/1992,1992,3,FALSE,NYJ,14,31,SFO,SF,-4,41,Giants Stadium,FALSE,66,10,48,
9/20/1992,1992,3,FALSE,PHI,30,0,DEN,PHI,-6.5,35,Veterans Stadium,FALSE,67,9,50,
9/20/1992,1992,3,FALSE,SDG,6,23,PIT,LAC,-3,35,Qualcomm Stadium,FALSE,70,8,80,
9/20/1992,1992,3,FALSE,WAS,13,10,DET,WAS,-9,45,RFK Memorial Stadium,FALSE,68,9,61,
9/21/1992,1992,3,FALSE,CHI,14,27,NYG,CHI,-5,37,Soldier Field,FALSE,63,10,96,
9/27/1992,1992,4,FALSE,CHI,41,31,ATL,CHI,-4.5,39,Soldier Field,FALSE,60,14,70,
9/27/1992,1992,4,FALSE,CIN,7,42,MIN,CIN,-2,41,Cinergy Field,FALSE,63,12,79,
9/27/1992,1992,4,FALSE,CLE,0,12,DEN,DEN,-4.5,34,Cleveland Municipal Stadium,FALSE,66,14,74,
9/27/1992,1992,4,FALSE,DET,23,27,TAM,DET,-10.5,41,Pontiac Silverdome,FALSE,72,0,,DOME
9/27/1992,1992,4,FALSE,GNB,17,3,PIT,PIT,-3.5,37,Lambeau Field,FALSE,56,12,75,
9/27/1992,1992,4,FALSE,OTI,27,0,SDG,TEN,-11,41,Houston Astrodome,FALSE,72,0,,DOME
9/27/1992,1992,4,FALSE,RAM,18,10,NYJ,PICK,0,38,Anaheim Stadium,FALSE,69,9,83,
9/27/1992,1992,4,FALSE,NWE,7,41,BUF,BUF,-14,38,Foxboro Stadium,FALSE,66,12,87,
9/27/1992,1992,4,FALSE,NOR,10,16,SFO,SF,-3,37,Louisiana Superdome,FALSE,72,0,,DOME
9/27/1992,1992,4,FALSE,SEA,17,19,MIA,MIA,-6,35,Seattle Kingdome,FALSE,72,0,,DOME
9/28/1992,1992,4,FALSE,KAN,27,7,RAI,KC,-6,37,Arrowhead Stadium,FALSE,58,13,60,
10/4/1992,1992,5,FALSE,ATL,24,10,GNB,ATL,-7.5,42,Georgia Dome,FALSE,72,0,,DOME
10/4/1992,1992,5,FALSE,BUF,10,37,MIA,BUF,-10.5,50,Ralph Wilson Stadium,FALSE,53,9,58,
10/4/1992,1992,5,FALSE,DEN,20,19,KAN,DEN,-1,33,Mile High Stadium,FALSE,64,12,24,
10/4/1992,1992,5,FALSE,DET,7,13,NOR,PICK,0,36,Pontiac Silverdome,FALSE,72,0,,DOME
10/4/1992,1992,5,FALSE,RAI,13,10,NYG,PICK,0,38,Los Angeles Memorial Coliseum,FALSE,66,8,72,
10/4/1992,1992,5,FALSE,MIN,21,20,CHI,MIN,-4,43,Hubert H. Humphrey Metrodome,FALSE,72,0,,DOME
10/4/1992,1992,5,FALSE,NYJ,30,21,NWE,NYJ,-10,35,Giants Stadium,FALSE,65,13,61,
10/4/1992,1992,5,FALSE,CRD,27,24,WAS,WAS,-10,39,Sun Devil Stadium,FALSE,82,7,22,
10/4/1992,1992,5,FALSE,SDG,17,6,SEA,LAC,-3.5,32,Qualcomm Stadium,FALSE,68,7,73,
10/4/1992,1992,5,FALSE,SFO,27,24,RAM,SF,-15,42,Candlestick Park,FALSE,64,12,66,
10/4/1992,1992,5,FALSE,TAM,14,24,CLT,TB,-10,35,Houlihan's Stadium,FALSE,81,14,81,
10/5/1992,1992,5,FALSE,PHI,31,7,DAL,PHI,-3.5,39,Veterans Stadium,FALSE,56,16,48,
10/11/1992,1992,6,FALSE,CIN,24,38,OTI,TEN,-7,43,Cinergy Field,FALSE,50,10,81,
10/11/1992,1992,6,FALSE,CLE,17,9,PIT,PIT,-3,33,Cleveland Municipal Stadium,FALSE,51,10,92,
10/11/1992,1992,6,FALSE,DAL,27,0,SEA,DAL,-18,37,Texas Stadium,FALSE,66,4,48,
10/11/1992,1992,6,FALSE,CLT,6,3,NYJ,NYJ,-2,37,RCA Dome,FALSE,72,0,,DOME
10/11/1992,1992,6,FALSE,KAN,24,17,PHI,PHI,-2,34,Arrowhead Stadium,FALSE,50,10,57,
10/11/1992,1992,6,FALSE,RAI,20,3,BUF,BUF,-9.5,42,Los Angeles Memorial Coliseum,FALSE,64,10,88,
10/11/1992,1992,6,FALSE,MIA,21,17,ATL,MIA,-8,44,Sun Life Stadium,FALSE,83,9,74,
10/11/1992,1992,6,FALSE,NWE,12,24,SFO,SF,-17.5,39,Foxboro Stadium,FALSE,59,6,95,
10/11/1992,1992,6,FALSE,NOR,13,10,RAM,NO,-9,34,Louisiana Superdome,FALSE,72,0,,DOME
10/11/1992,1992,6,FALSE,NYG,31,21,CRD,NYG,-8,38,Giants Stadium,FALSE,63,6,77,
10/12/1992,1992,6,FALSE,WAS,34,3,DEN,WAS,-8,38,RFK Memorial Stadium,FALSE,57,11,63,
10/15/1992,1992,7,FALSE,MIN,31,14,DET,MIN,-5.5,43,Hubert H. Humphrey Metrodome,FALSE,72,0,,DOME
10/18/1992,1992,7,FALSE,CHI,31,14,TAM,CHI,-5.5,40,Soldier Field,FALSE,41,13,54,
10/18/1992,1992,7,FALSE,CLE,17,6,GNB,CLE,-3,33,Cleveland Municipal Stadium,FALSE,38,11,84,
10/18/1992,1992,7,FALSE,DAL,17,10,KAN,DAL,-4,38,Texas Stadium,FALSE,60,5,71,
10/18/1992,1992,7,FALSE,DEN,27,21,OTI,TEN,-3,39,Mile High Stadium,FALSE,47,8,37,
10/18/1992,1992,7,FALSE,CLT,14,34,SDG,IND,-2,32,RCA Dome,FALSE,72,0,,DOME
10/18/1992,1992,7,FALSE,RAM,38,17,NYG,NYG,-1.5,37,Anaheim Stadium,FALSE,66,8,80,
