,Week,Day,Date,Time,Outcome,OT,Rec,Home,Opp,Score_Tm,Score_Opp,Offense_1stD,Offense_TotYd,Offense_PassY,Offense_RushY,Offense_TO,Defense_1stD,Defense_TotYd,Defense_PassY,Defense_RushY,Defense_TO,Year,Expected Points_Offense,Expected Points_Defense,Expected Points_Sp. Tms
635,1,Sun,September 21,,L,False,0-1,False,Green Bay Packers,0.0,17.0,12.0,204.0,114.0,90.0,2.0,18.0,286.0,90.0,196.0,,1969,,,
636,2,Sun,September 28,,L,False,0-2,False,St. Louis Cardinals,17.0,20.0,26.0,371.0,242.0,129.0,2.0,11.0,170.0,86.0,84.0,2.0,1969,,,
637,3,Sun,October 5,,L,False,0-3,False,New York Giants,24.0,28.0,22.0,380.0,201.0,179.0,3.0,16.0,267.0,179.0,88.0,1.0,1969,,,
638,4,Sun,October 12,,L,False,0-4,True,Minnesota Vikings,0.0,31.0,8.0,119.0,65.0,54.0,4.0,19.0,256.0,71.0,185.0,1.0,1969,,,
639,5,Sun,October 19,,L,False,0-5,False,Detroit Lions,7.0,13.0,12.0,153.0,33.0,120.0,1.0,12.0,252.0,97.0,155.0,1.0,1969,,,
640,6,Sun,October 26,,L,False,0-6,True,Los Angeles Rams,7.0,9.0,14.0,159.0,5.0,154.0,2.0,14.0,236.0,110.0,126.0,2.0,1969,,,
641,7,Sun,November 2,,L,False,0-7,False,Minnesota Vikings,14.0,31.0,14.0,211.0,26.0,185.0,2.0,15.0,296.0,104.0,192.0,3.0,1969,,,
642,8,Sun,November 9,,W,False,1-7,True,Pittsburgh Steelers,38.0,7.0,25.0,379.0,107.0,272.0,4.0,10.0,86.0,55.0,31.0,4.0,1969,,,
643,9,Sun,November 16,,L,False,1-8,False,Atlanta Falcons,31.0,48.0,23.0,346.0,123.0,223.0,3.0,16.0,356.0,194.0,162.0,2.0,1969,,,
644,10,Sun,November 23,,L,False,1-9,True,Baltimore Colts,21.0,24.0,14.0,252.0,99.0,153.0,3.0,15.0,345.0,238.0,107.0,3.0,1969,,,
645,11,Sun,November 30,,L,False,1-10,True,Cleveland Browns,24.0,28.0,23.0,334.0,97.0,237.0,3.0,19.0,358.0,290.0,68.0,1.0,1969,,,
646,12,Sat,December 6,,L,False,1-11,False,San Francisco 49ers,21.0,42.0,24.0,368.0,300.0,68.0,4.0,14.0,360.0,174.0,186.0,,1969,,,
647,13,Sun,December 14,,L,False,1-12,True,Green Bay Packers,3.0,21.0,11.0,196.0,38.0,158.0,2.0,14.0,363.0,190.0,173.0,3.0,1969,,,
648,14,Sun,December 21,,L,False,1-13,True,Detroit Lions,3.0,20.0,9.0,96.0,40.0,56.0,3.0,15.0,250.0,103.0,147.0,4.0,1969,,,
649,1,Sat,September 19,8:00PM ET,W,False,1-0,False,New York Giants,24.0,16.0,18.0,256.0,158.0,98.0,3.0,16.0,311.0,253.0,58.0,3.0,1970,,,
650,2,Sun,September 27,2:00PM ET,W,False,2-0,True,Philadelphia Eagles,20.0,16.0,12.0,181.0,144.0,37.0,1.0,19.0,323.0,232.0,91.0,1.0,1970,,,
651,3,Mon,October 5,9:00PM ET,L,False,2-1,False,Detroit Lions,14.0,28.0,8.0,177.0,139.0,38.0,3.0,22.0,350.0,210.0,140.0,1.0,1970,,,
652,4,Sun,October 11,2:00PM ET,L,False,2-2,True,Minnesota Vikings,0.0,24.0,9.0,137.0,75.0,62.0,6.0,17.0,342.0,200.0,142.0,3.0,1970,,,
653,5,Sun,October 18,2:00PM ET,L,False,2-3,True,San Diego Chargers,7.0,20.0,15.0,217.0,117.0,100.0,2.0,20.0,357.0,274.0,83.0,,1970,,,
654,6,Sun,October 25,2:00PM ET,L,False,2-4,True,Detroit Lions,10.0,16.0,10.0,310.0,235.0,75.0,4.0,13.0,187.0,79.0,108.0,1.0,1970,,,
655,7,Sun,November 1,1:00PM ET,W,False,3-4,False,Atlanta Falcons,23.0,14.0,10.0,154.0,65.0,89.0,2.0,17.0,278.0,131.0,147.0,3.0,1970,,,
656,8,Sun,November 8,2:00PM ET,L,False,3-5,True,San Francisco 49ers,16.0,37.0,11.0,178.0,87.0,91.0,2.0,19.0,387.0,340.0,47.0,1.0,1970,,,
657,9,Sun,November 15,2:00PM ET,L,False,3-6,False,Green Bay Packers,19.0,20.0,12.0,282.0,172.0,110.0,,18.0,319.0,196.0,123.0,1.0,1970,,,
658,10,Sun,November 22,2:00PM ET,W,False,4-6,True,Buffalo Bills,31.0,13.0,12.0,241.0,150.0,91.0,2.0,14.0,253.0,119.0,134.0,5.0,1970,,,
659,11,Sun,November 29,2:00PM ET,L,False,4-7,False,Baltimore Colts,20.0,21.0,14.0,235.0,132.0,103.0,,18.0,308.0,258.0,50.0,5.0,1970,,,
660,12,Sat,December 5,1:15PM ET,L,False,4-8,False,Minnesota Vikings,13.0,16.0,9.0,129.0,88.0,41.0,3.0,16.0,281.0,79.0,202.0,1.0,1970,,,
661,13,Sun,December 13,2:00PM ET,W,False,5-8,True,Green Bay Packers,35.0,17.0,20.0,392.0,339.0,53.0,3.0,16.0,180.0,82.0,98.0,2.0,1970,,,
662,14,Sun,December 20,2:00PM ET,W,False,6-8,False,New Orleans Saints,24.0,3.0,19.0,376.0,272.0,104.0,4.0,9.0,191.0,143.0,48.0,4.0,1970,,,
663,1,Sun,September 19,2:00PM ET,W,False,1-0,True,Pittsburgh Steelers,17.0,15.0,8.0,141.0,96.0,45.0,4.0,15.0,352.0,129.0,223.0,7.0,1971,,,
664,2,Sun,September 26,2:00PM ET,W,False,2-0,False,Minnesota Vikings,20.0,17.0,19.0,315.0,239.0,76.0,3.0,11.0,230.0,146.0,84.0,1.0,1971,,,
665,3,Sun,October 3,4:00PM ET,L,False,2-1,False,Los Angeles Rams,3.0,17.0,10.0,113.0,45.0,68.0,4.0,21.0,422.0,159.0,263.0,4.0,1971,,,
666,4,Sun,October 10,2:00PM ET,W,False,3-1,True,New Orleans Saints,35.0,14.0,26.0,427.0,225.0,202.0,3.0,18.0,263.0,188.0,75.0,4.0,1971,,,
667,5,Sun,October 17,4:00PM ET,L,False,3-2,False,San Francisco 49ers,0.0,13.0,13.0,220.0,158.0,62.0,6.0,20.0,354.0,193.0,161.0,5.0,1971,,,
668,6,Sun,October 24,2:00PM ET,W,False,4-2,False,Detroit Lions,28.0,23.0,17.0,323.0,150.0,173.0,,17.0,261.0,145.0,116.0,2.0,1971,,,
669,7,Sun,October 31,2:00PM ET,W,False,5-2,True,Dallas Cowboys,23.0,19.0,7.0,194.0,112.0,82.0,2.0,26.0,481.0,342.0,139.0,7.0,1971,,,
670,8,Sun,November 7,2:00PM ET,L,False,5-3,True,Green Bay Packers,14.0,17.0,16.0,280.0,205.0,75.0,4.0,13.0,304.0,133.0,171.0,2.0,1971,,,
671,9,Sun,November 14,2:00PM ET,W,False,6-3,True,Washington Redskins,16.0,15.0,20.0,385.0,180.0,205.0,1.0,15.0,283.0,195.0,88.0,,1971,,,
672,10,Sun,November 21,2:00PM ET,L,False,6-4,True,Detroit Lions,3.0,28.0,8.0,118.0,6.0,112.0,4.0,14.0,256.0,70.0,186.0,3.0,1971,,,
673,11,Mon,November 29,9:00PM ET,L,False,6-5,False,Miami Dolphins,3.0,34.0,9.0,197.0,101.0,96.0,4.0,23.0,446.0,238.0,208.0,1.0,1971,,,
674,12,Sun,December 5,4:00PM ET,L,False,6-6,False,Denver Broncos,3.0,6.0,9.0,66.0,-7.0,73.0,4.0,10.0,224.0,54.0,170.0,4.0,1971,,,
675,13,Sun,December 12,2:00PM ET,L,False,6-7,False,Green Bay Packers,10.0,31.0,13.0,247.0,186.0,61.0,3.0,15.0,295.0,180.0,115.0,2.0,1971,,,
676,14,Sun,December 19,2:00PM ET,L,False,6-8,True,Minnesota Vikings,10.0,27.0,14.0,310.0,206.0,104.0,4.0,16.0,349.0,232.0,117.0,3.0,1971,,,
677,1,Sun,September 17,2:00PM ET,L,False,0-1,True,Atlanta Falcons,21.0,37.0,15.0,283.0,69.0,214.0,3.0,16.0,319.0,146.0,173.0,2.0,1972,,,
678,2,Sun,September 24,2:00PM ET,T,False,0-1-1,True,Los Angeles Rams,13.0,13.0,11.0,170.0,26.0,144.0,4.0,8.0,171.0,65.0,106.0,3.0,1972,,,
679,3,Sun,October 1,2:00PM ET,L,False,0-2-1,True,Detroit Lions,24.0,38.0,21.0,327.0,74.0,253.0,3.0,21.0,312.0,115.0,197.0,,1972,,,
680,4,Sun,October 8,2:00PM ET,L,False,0-3-1,False,Green Bay Packers,17.0,20.0,13.0,258.0,119.0,139.0,1.0,17.0,341.0,240.0,101.0,2.0,1972,,,
681,5,Sun,October 15,1:00PM ET,W,False,1-3-1,False,Cleveland Browns,17.0,0.0,13.0,310.0,54.0,256.0,1.0,9.0,163.0,126.0,37.0,1.0,1972,,,
682,6,Mon,October 23,9:00PM ET,W,False,2-3-1,True,Minnesota Vikings,13.0,10.0,17.0,241.0,46.0,195.0,4.0,12.0,282.0,231.0,51.0,4.0,1972,,,
683,7,Sun,October 29,2:00PM ET,W,False,3-3-1,False,St. Louis Cardinals,27.0,10.0,15.0,329.0,180.0,149.0,2.0,17.0,269.0,119.0,150.0,4.0,1972,,,
684,8,Sun,November 5,1:00PM ET,L,False,3-4-1,False,Detroit Lions,0.0,14.0,9.0,146.0,24.0,122.0,1.0,21.0,326.0,135.0,191.0,4.0,1972,,,
685,9,Sun,November 12,2:00PM ET,L,False,3-5-1,True,Green Bay Packers,17.0,23.0,19.0,296.0,117.0,179.0,3.0,8.0,163.0,40.0,123.0,2.0,1972,,,
686,10,Sun,November 19,2:00PM ET,L,False,3-6-1,True,San Francisco 49ers,21.0,34.0,15.0,356.0,223.0,133.0,3.0,20.0,376.0,266.0,110.0,,1972,,,
687,11,Sun,November 26,2:00PM ET,L,False,3-7-1,True,Cincinnati Bengals,3.0,13.0,9.0,216.0,106.0,110.0,2.0,13.0,271.0,113.0,158.0,2.0,1972,,,
688,12,Sun,December 3,2:00PM ET,L,False,3-8-1,False,Minnesota Vikings,10.0,23.0,5.0,91.0,1.0,90.0,3.0,19.0,341.0,261.0,80.0,3.0,1972,,,
689,13,Sun,December 10,1:00PM ET,W,False,4-8-1,False,Philadelphia Eagles,21.0,12.0,13.0,250.0,36.0,214.0,4.0,18.0,230.0,147.0,83.0,4.0,1972,,,
690,14,Sun,December 17,4:00PM ET,L,False,4-9-1,False,Oakland Raiders,21.0,28.0,15.0,195.0,33.0,162.0,1.0,25.0,359.0,168.0,191.0,4.0,1972,,,
691,1,Sun,September 16,2:00PM ET,L,False,0-1,True,Dallas Cowboys,17.0,20.0,12.0,202.0,30.0,172.0,6.0,17.0,272.0,84.0,188.0,3.0,1973,,,
692,2,Sun,September 23,2:00PM ET,L,False,0-2,True,Minnesota Vikings,13.0,22.0,16.0,374.0,174.0,200.0,2.0,13.0,309.0,121.0,188.0,1.0,1973,,,
693,3,Sun,September 30,4:00PM ET,W,False,1-2,False,Denver Broncos,33.0,14.0,19.0,325.0,123.0,202.0,1.0,25.0,366.0,295.0,71.0,7.0,1973,,,
694,4,Sun,October 7,2:00PM ET,L,False,1-3,False,New Orleans Saints,16.0,21.0,13.0,253.0,179.0,74.0,2.0,19.0,282.0,119.0,163.0,1.0,1973,,,
695,5,Sun,October 14,1:00PM ET,L,False,1-4,False,Atlanta Falcons,6.0,46.0,13.0,158.0,21.0,137.0,4.0,21.0,422.0,247.0,175.0,1.0,1973,,,
696,6,Sun,October 21,2:00PM ET,L,False,1-5,True,New England Patriots,10.0,13.0,13.0,237.0,44.0,193.0,5.0,14.0,231.0,54.0,177.0,1.0,1973,,,
697,7,Sun,October 28,2:00PM ET,W,False,2-5,True,Houston Oilers,35.0,14.0,19.0,269.0,154.0,115.0,2.0,19.0,211.0,54.0,157.0,4.0,1973,,,
698,8,Sun,November 4,2:00PM ET,W,False,3-5,False,Green Bay Packers,31.0,17.0,21.0,337.0,107.0,230.0,3.0,8.0,98.0,-12.0,110.0,1.0,1973,,,
699,9,Mon,November 12,9:00PM ET,L,False,3-6,False,Kansas City Chiefs,7.0,19.0,9.0,146.0,66.0,80.0,3.0,19.0,327.0,130.0,197.0,4.0,1973,,,
700,10,Sun,November 18,2:00PM ET,L,False,3-7,True,Detroit Lions,7.0,30.0,15.0,258.0,119.0,139.0,5.0,10.0,228.0,66.0,162.0,2.0,1973,,,
701,11,Sun,November 25,2:00PM ET,L,False,3-8,False,Minnesota Vikings,13.0,31.0,16.0,198.0,57.0,141.0,2.0,20.0,375.0,172.0,203.0,3.0,1973,,,
702,12,Sun,December 2,2:00PM ET,L,False,3-9,True,Los Angeles Rams,0.0,26.0,6.0,100.0,47.0,53.0,2.0,24.0,386.0,90.0,296.0,2.0,1973,,,
703,13,Sun,December 9,1:00PM ET,L,False,3-10,False,Detroit Lions,7.0,40.0,9.0,79.0,33.0,46.0,2.0,22.0,306.0,182.0,124.0,1.0,1973,,,
704,14,Sun,December 16,2:00PM ET,L,False,3-11,True,Green Bay Packers,0.0,21.0,12.0,193.0,68.0,125.0,3.0,16.0,370.0,72.0,298.0,2.0,1973,,,
705,1,Sun,September 15,2:00PM ET,W,False,1-0,True,Detroit Lions,17.0,9.0,13.0,273.0,175.0,98.0,3.0,9.0,156.0,67.0,89.0,3.0,1974,,,
706,2,Sun,September 22,2:00PM ET,L,False,1-1,True,New York Jets,21.0,23.0,20.0,315.0,248.0,67.0,,22.0,381.0,235.0,146.0,1.0,1974,,,
707,3,Sun,September 29,2:00PM ET,L,False,1-2,False,Minnesota Vikings,7.0,11.0,18.0,279.0,162.0,117.0,3.0,16.0,303.0,165.0,138.0,3.0,1974,,,
708,4,Sun,October 6,2:00PM ET,W,False,2-2,True,New Orleans Saints,24.0,10.0,18.0,248.0,117.0,131.0,2.0,14.0,168.0,98.0,70.0,,1974,,,
709,5,Sun,October 13,1:00PM ET,L,False,2-3,False,Atlanta Falcons,10.0,13.0,13.0,212.0,124.0,88.0,3.0,15.0,214.0,93.0,121.0,5.0,1974,,,
710,6,Mon,October 21,9:00PM ET,W,False,3-3,True,Green Bay Packers,10.0,9.0,13.0,244.0,85.0,159.0,2.0,16.0,231.0,140.0,91.0,2.0,1974,,,
711,7,Sun,October 27,1:00PM ET,L,False,3-4,False,Buffalo Bills,6.0,16.0,17.0,258.0,159.0,99.0,1.0,16.0,226.0,100.0,126.0,,1974,,,
712,8,Sun,November 3,2:00PM ET,L,False,3-5,True,Minnesota Vikings,0.0,17.0,10.0,158.0,100.0,58.0,3.0,17.0,269.0,79.0,190.0,2.0,1974,,,
713,9,Sun,November 10,2:00PM ET,L,False,3-6,False,Green Bay Packers,3.0,20.0,16.0,235.0,149.0,86.0,5.0,9.0,215.0,119.0,96.0,3.0,1974,,,
714,10,Sun,November 17,1:30PM ET,L,False,3-7,True,San Francisco 49ers,0.0,34.0,8.0,170.0,71.0,99.0,3.0,22.0,413.0,299.0,114.0,4.0,1974,,,
715,11,Sun,November 24,1:00PM ET,L,False,3-8,False,Detroit Lions,17.0,34.0,14.0,176.0,75.0,101.0,2.0,18.0,307.0,127.0,180.0,2.0,1974,,,
716,12,Sun,December 1,2:00PM ET,W,False,4-8,True,New York Giants,16.0,13.0,15.0,226.0,66.0,160.0,3.0,14.0,169.0,79.0,90.0,5.0,1974,,,
717,13,Sun,December 8,4:00PM ET,L,False,4-9,False,San Diego Chargers,21.0,28.0,18.0,280.0,136.0,144.0,3.0,16.0,255.0,149.0,106.0,1.0,1974,,,
718,14,Sun,December 15,1:00PM ET,L,False,4-10,False,Washington Redskins,0.0,42.0,10.0,126.0,53.0,73.0,4.0,27.0,511.0,329.0,182.0,1.0,1974,,,
719,1,Sun,September 21,2:00PM ET,L,False,0-1,True,Baltimore Colts,7.0,35.0,6.0,121.0,74.0,47.0,2.0,26.0,304.0,136.0,168.0,,1975,,,
720,2,Sun,September 28,2:00PM ET,W,False,1-1,True,Philadelphia Eagles,15.0,13.0,14.0,294.0,161.0,133.0,2.0,21.0,327.0,199.0,128.0,2.0,1975,,,
721,3,Sun,October 5,2:00PM ET,L,False,1-2,False,Minnesota Vikings,3.0,28.0,10.0,192.0,89.0,103.0,2.0,23.0,355.0,215.0,140.0,2.0,1975,,,
722,4,Sun,October 12,1:00PM ET,L,False,1-3,False,Detroit Lions,7.0,27.0,16.0,238.0,193.0,45.0,5.0,21.0,320.0,193.0,127.0,1.0,1975,,,
723,5,Sun,October 19,1:00PM ET,L,False,1-4,False,Pittsburgh Steelers,3.0,34.0,16.0,242.0,46.0,196.0,1.0,25.0,303.0,146.0,157.0,,1975,,,
724,6,Mon,October 27,9:00PM ET,L,False,1-5,True,Minnesota Vikings,9.0,13.0,11.0,216.0,79.0,137.0,3.0,18.0,331.0,181.0,150.0,1.0,1975,,,
725,7,Sun,November 2,2:00PM ET,L,False,1-6,True,Miami Dolphins,13.0,46.0,16.0,283.0,190.0,93.0,2.0,20.0,439.0,316.0,123.0,1.0,1975,,,
726,8,Sun,November 9,2:00PM ET,W,False,2-6,True,Green Bay Packers,27.0,14.0,15.0,261.0,113.0,148.0,3.0,13.0,309.0,268.0,41.0,3.0,1975,,,
727,9,Sun,November 16,4:00PM ET,L,False,2-7,False,San Francisco 49ers,3.0,31.0,11.0,200.0,44.0,156.0,2.0,21.0,335.0,102.0,233.0,3.0,1975,,,
728,10,Sun,November 23,4:00PM ET,L,False,2-8,False,Los Angeles Rams,10.0,38.0,12.0,216.0,111.0,105.0,3.0,17.0,340.0,141.0,199.0,1.0,1975,,,
729,11,Sun,November 30,2:00PM ET,L,False,2-9,False,Green Bay Packers,7.0,28.0,11.0,132.0,44.0,88.0,6.0,22.0,309.0,116.0,193.0,4.0,1975,,,
730,12,Sun,December 7,2:00PM ET,W,False,3-9,True,Detroit Lions,25.0,21.0,15.0,313.0,173.0,140.0,4.0,19.0,345.0,192.0,153.0,3.0,1975,,,
731,13,Sun,December 14,2:00PM ET,L,False,3-10,True,St. Louis Cardinals,20.0,34.0,18.0,326.0,259.0,67.0,2.0,19.0,362.0,172.0,190.0,1.0,1975,,,
732,14,Sun,December 21,2:00PM ET,W,False,4-10,False,New Orleans Saints,42.0,17.0,19.0,458.0,263.0,195.0,3.0,17.0,197.0,129.0,68.0,5.0,1975,,,
733,1,Sun,September 12,2:00PM ET,W,False,1-0,True,Detroit Lions,10.0,3.0,12.0,240.0,126.0,114.0,,15.0,243.0,134.0,109.0,3.0,1976,,,
734,2,Sun,September 19,4:00PM ET,W,False,2-0,False,San Francisco 49ers,19.0,12.0,15.0,259.0,92.0,167.0,2.0,16.0,190.0,112.0,78.0,3.0,1976,,,
735,3,Sun,September 26,2:00PM ET,L,False,2-1,True,Atlanta Falcons,0.0,10.0,10.0,226.0,110.0,116.0,6.0,19.0,270.0,133.0,137.0,,1976,,,
736,4,Sun,October 3,2:00PM ET,W,False,3-1,True,Washington Redskins,33.0,7.0,25.0,392.0,132.0,260.0,,10.0,119.0,48.0,71.0,5.0,1976,,,
737,5,Sun,October 10,2:00PM ET,L,False,3-2,False,Minnesota Vikings,19.0,20.0,19.0,329.0,94.0,235.0,2.0,16.0,287.0,176.0,111.0,2.0,1976,,,
738,6,Sun,October 17,4:00PM ET,L,False,3-3,False,Los Angeles Rams,12.0,20.0,14.0,325.0,152.0,173.0,4.0,17.0,279.0,94.0,185.0,4.0,1976,,,
739,7,Sun,October 24,2:00PM ET,L,False,3-4,False,Dallas Cowboys,21.0,31.0,8.0,110.0,17.0,93.0,,29.0,529.0,288.0,241.0,3.0,1976,,,
740,8,Sun,October 31,1:00PM ET,W,False,4-4,True,Minnesota Vikings,14.0,13.0,7.0,173.0,38.0,135.0,1.0,23.0,354.0,248.0,106.0,2.0,1976,,,
741,9,Sun,November 7,2:00PM ET,L,False,4-5,True,Oakland Raiders,27.0,28.0,20.0,365.0,184.0,181.0,2.0,13.0,322.0,204.0,118.0,2.0,1976,,,
742,10,Sun,November 14,2:00PM ET,W,False,5-5,True,Green Bay Packers,24.0,13.0,16.0,249.0,47.0,202.0,2.0,16.0,261.0,179.0,82.0,4.0,1976,,,
743,11,Sun,November 21,2:00PM ET,L,False,5-6,False,Detroit Lions,10.0,14.0,11.0,221.0,110.0,111.0,1.0,23.0,349.0,146.0,203.0,4.0,1976,,,
744,12,Sun,November 28,2:00PM ET,W,False,6-6,False,Green Bay Packers,16.0,10.0,16.0,273.0,72.0,201.0,3.0,11.0,259.0,177.0,82.0,4.0,1976,,,
745,13,Sun,December 5,4:00PM ET,W,False,7-6,False,Seattle Seahawks,34.0,7.0,23.0,509.0,250.0,259.0,1.0,16.0,286.0,181.0,105.0,5.0,1976,,,
746,14,Sun,December 12,2:00PM ET,L,False,7-7,True,Denver Broncos,14.0,28.0,5.0,172.0,56.0,116.0,4.0,26.0,453.0,97.0,356.0,6.0,1976,,,
747,1,Sun,September 18,2:00PM ET,W,False,1-0,True,Detroit Lions,30.0,20.0,16.0,300.0,40.0,260.0,,20.0,363.0,195.0,168.0,1.0,1977,,,
748,2,Sun,September 25,2:00PM ET,L,False,1-1,False,St. Louis Cardinals,13.0,16.0,18.0,285.0,184.0,101.0,2.0,17.0,348.0,215.0,133.0,4.0,1977,,,
749,3,Sun,October 2,2:00PM ET,L,False,1-2,True,New Orleans Saints,24.0,42.0,19.0,415.0,218.0,197.0,3.0,18.0,314.0,168.0,146.0,,1977,,,
750,4,Mon,October 10,9:00PM ET,W,False,2-2,True,Los Angeles Rams,24.0,23.0,14.0,431.0,231.0,200.0,4.0,22.0,416.0,239.0,177.0,4.0,1977,,,
751,5,Sun,October 16,2:00PM ET,L,True,2-3,False,Minnesota Vikings,16.0,22.0,17.0,303.0,133.0,170.0,2.0,22.0,396.0,201.0,195.0,2.0,1977,,,
752,6,Sun,October 23,1:00PM ET,L,False,2-4,True,Atlanta Falcons,10.0,16.0,17.0,249.0,131.0,118.0,5.0,11.0,217.0,90.0,127.0,,1977,,,
753,7,Sun,October 30,2:00PM ET,W,False,3-4,False,Green Bay Packers,26.0,0.0,21.0,419.0,44.0,375.0,1.0,17.0,197.0,96.0,101.0,1.0,1977,,,
754,8,Sun,November 6,2:00PM ET,L,False,3-5,False,Houston Oilers,0.0,47.0,10.0,125.0,-16.0,141.0,2.0,19.0,489.0,234.0,255.0,3.0,1977,,,
755,9,Sun,November 13,2:00PM ET,W,False,4-5,True,Kansas City Chiefs,28.0,27.0,24.0,431.0,184.0,247.0,3.0,24.0,358.0,184.0,174.0,3.0,1977,,,
756,10,Sun,November 20,1:00PM ET,W,False,5-5,True,Minnesota Vikings,10.0,7.0,18.0,366.0,23.0,343.0,2.0,11.0,188.0,102.0,86.0,4.0,1977,,,
757,11,Thu,November 24,1:30PM ET,W,False,6-5,False,Detroit Lions,31.0,14.0,18.0,425.0,253.0,172.0,5.0,15.0,218.0,150.0,68.0,3.0,1977,,,
758,12,Sun,December 4,1:00PM ET,W,False,7-5,False,Tampa Bay Buccaneers,10.0,0.0,17.0,274.0,133.0,141.0,1.0,9.0,135.0,21.0,114.0,2.0,1977,,,
759,13,Sun,December 11,2:00PM ET,W,False,8-5,True,Green Bay Packers,21.0,10.0,25.0,348.0,114.0,234.0,3.0,16.0,276.0,115.0,161.0,1.0,1977,,,
760,14,Sun,December 18,1:00PM ET,W,True,9-5,False,New York Giants,12.0,9.0,13.0,284.0,172.0,112.0,2.0,20.0,370.0,117.0,253.0,3.0,1977,,,
761,,,Playoffs,,,False,,True,,,,,,,,,,,,,,1977,,,
762,Division,Mon,December 26,2:00PM ET,L,False,9-6,False,Dallas Cowboys,7.0,37.0,15.0,224.0,143.0,81.0,7.0,20.0,365.0,132.0,233.0,3.0,1977,,,
763,1,Sun,September 3,2:00PM ET,W,False,1-0,True,St. Louis Cardinals,17.0,10.0,19.0,243.0,49.0,194.0,,16.0,236.0,137.0,99.0,2.0,1978,,,
764,2,Sun,September 10,4:00PM ET,W,False,2-0,False,San Francisco 49ers,16.0,13.0,11.0,212.0,101.0,111.0,1.0,19.0,307.0,112.0,195.0,4.0,1978,,,
765,3,Sun,September 17,1:00PM ET,W,False,3-0,False,Detroit Lions,19.0,0.0,15.0,326.0,141.0,185.0,2.0,15.0,237.0,94.0,143.0,2.0,1978,,,
766,4,Mon,September 25,9:00PM ET,L,False,3-1,True,Minnesota Vikings,20.0,24.0,23.0,278.0,188.0,90.0,3.0,17.0,295.0,142.0,153.0,2.0,1978,,,
767,5,Sun,October 1,4:00PM ET,L,True,3-2,True,Oakland Raiders,19.0,25.0,17.0,278.0,122.0,156.0,2.0,26.0,411.0,255.0,156.0,,1978,,,
768,6,Sun,October 8,2:00PM ET,L,False,3-3,False,Green Bay Packers,14.0,24.0,21.0,357.0,210.0,147.0,5.0,8.0,166.0,68.0,98.0,2.0,1978,,,
769,7,Mon,October 16,9:00PM ET,L,False,3-4,False,Denver Broncos,7.0,16.0,15.0,347.0,137.0,210.0,3.0,18.0,308.0,173.0,135.0,3.0,1978,,,
770,8,Sun,October 22,1:00PM ET,L,False,3-5,False,Tampa Bay Buccaneers,19.0,33.0,15.0,323.0,203.0,120.0,3.0,21.0,319.0,173.0,146.0,1.0,1978,,,
771,9,Sun,October 29,2:00PM ET,L,False,3-6,True,Detroit Lions,17.0,21.0,21.0,358.0,191.0,167.0,2.0,23.0,315.0,181.0,134.0,1.0,1978,,,
772,10,Sun,November 5,1:00PM ET,L,False,3-7,True,Seattle Seahawks,29.0,31.0,26.0,401.0,227.0,174.0,3.0,23.0,389.0,165.0,224.0,1.0,1978,,,
773,11,Sun,November 12,4:00PM ET,L,False,3-8,False,Minnesota Vikings,14.0,17.0,15.0,233.0,47.0,186.0,4.0,18.0,313.0,223.0,90.0,3.0,1978,,,
774,12,Sun,November 19,2:00PM ET,W,False,4-8,True,Atlanta Falcons,13.0,7.0,13.0,183.0,72.0,111.0,,21.0,344.0,195.0,149.0,2.0,1978,,,
775,13,Sun,November 26,2:00PM ET,W,False,5-8,True,Tampa Bay Buccaneers,14.0,3.0,17.0,301.0,50.0,251.0,1.0,6.0,92.0,-7.0,99.0,1.0,1978,,,
776,14,Mon,December 4,9:00PM ET,L,False,5-9,False,San Diego Chargers,7.0,40.0,7.0,112.0,32.0,80.0,3.0,24.0,481.0,331.0,150.0,3.0,1978,,,
777,15,Sun,December 10,2:00PM ET,W,False,6-9,True,Green Bay Packers,14.0,0.0,17.0,293.0,119.0,174.0,1.0,11.0,161.0,83.0,78.0,3.0,1978,,,
778,16,Sat,December 16,1:00PM ET,W,False,7-9,False,Washington Redskins,14.0,10.0,10.0,214.0,44.0,170.0,3.0,16.0,305.0,181.0,124.0,3.0,1978,,,
779,1,Sun,September 2,2:00PM ET,W,False,1-0,True,Green Bay Packers,6.0,3.0,17.0,300.0,117.0,183.0,2.0,9.0,149.0,72.0,77.0,1.0,1979,,,
780,2,Sun,September 9,1:00PM ET,W,False,2-0,True,Minnesota Vikings,26.0,7.0,15.0,329.0,93.0,236.0,2.0,13.0,159.0,71.0,88.0,1.0,1979,,,
781,3,Sun,September 16,4:00PM ET,L,False,2-1,False,Dallas Cowboys,20.0,24.0,14.0,318.0,118.0,200.0,2.0,26.0,420.0,206.0,214.0,3.0,1979,,,
782,4,Sun,September 23,4:00PM ET,L,False,2-2,False,Miami Dolphins,16.0,31.0,16.0,240.0,155.0,85.0,2.0,23.0,389.0,196.0,193.0,1.0,1979,,,
783,5,Sun,September 30,2:00PM ET,L,False,2-3,True,Tampa Bay Buccaneers,13.0,17.0,11.0,234.0,152.0,82.0,3.0,18.0,373.0,159.0,214.0,3.0,1979,,,
784,6,Sun,October 7,1:00PM ET,W,False,3-3,False,Buffalo Bills,7.0,0.0,15.0,258.0,18.0,240.0,2.0,7.0,106.0,42.0,64.0,2.0,1979,,,
