,Week,Day,Date,Time,Outcome,OT,Rec,Home,Opp,Score_Tm,Score_Opp,Offense_1stD,Offense_TotYd,Offense_PassY,Offense_RushY,Offense_TO,Defense_1stD,Defense_TotYd,Defense_PassY,Defense_RushY,Defense_TO,Year,Expected Points_Offense,Expected Points_Defense,Expected Points_Sp. Tms
1269,10,Sun,November 13,1:02PM ET,W,False,3-6,False,Philadelphia Eagles,21.0,17.0,23.0,370.0,282.0,88.0,2.0,15.0,289.0,123.0,166.0,2.0,2011,1.4,11.13,-9.74
1270,11,Sun,November 20,4:05PM ET,L,False,3-7,False,San Francisco 49ers,7.0,23.0,11.0,229.0,149.0,80.0,5.0,25.0,431.0,267.0,164.0,1.0,2011,-16.51,-6.07,8.44
1271,12,Sun,November 27,1:00PM ET,W,False,4-7,False,St. Louis Rams,23.0,20.0,16.0,374.0,106.0,268.0,3.0,12.0,272.0,186.0,86.0,2.0,2011,-6.58,14.25,-0.86
1272,13,Sun,December 4,4:15PM ET,W,True,5-7,True,Dallas Cowboys,19.0,13.0,16.0,327.0,224.0,103.0,,20.0,336.0,261.0,75.0,,2011,1.07,-1.98,7.14
1273,14,Sun,December 11,4:05PM ET,W,False,6-7,True,San Francisco 49ers,21.0,19.0,12.0,325.0,270.0,55.0,3.0,12.0,233.0,143.0,90.0,,2011,-4.23,13.47,-6.91
1274,15,Sun,December 18,4:15PM ET,W,True,7-7,True,Cleveland Browns,20.0,17.0,24.0,363.0,289.0,74.0,1.0,16.0,333.0,213.0,120.0,1.0,2011,5.22,0.66,-2.42
1275,16,Sat,December 24,1:02PM ET,L,False,7-8,False,Cincinnati Bengals,16.0,23.0,17.0,316.0,257.0,59.0,3.0,21.0,301.0,136.0,165.0,2.0,2011,-12.69,3.11,3.64
1276,17,Sun,January 1,4:15PM ET,W,True,8-8,True,Seattle Seahawks,23.0,20.0,20.0,388.0,257.0,131.0,2.0,19.0,369.0,191.0,178.0,1.0,2011,-4.9,6.54,2.14
1277,1,Sun,September 9,4:25PM ET,W,False,1-0,True,Seattle Seahawks,20.0,16.0,18.0,253.0,210.0,43.0,2.0,18.0,254.0,139.0,115.0,2.0,2012,-4.9,9.49,-1.82
1278,2,Sun,September 16,1:02PM ET,W,False,2-0,False,New England Patriots,20.0,18.0,16.0,242.0,140.0,102.0,2.0,25.0,387.0,297.0,90.0,1.0,2012,-9.41,2.82,11.04
1279,3,Sun,September 23,4:05PM ET,W,False,3-0,True,Philadelphia Eagles,27.0,6.0,16.0,292.0,193.0,99.0,,16.0,307.0,194.0,113.0,3.0,2012,-1.83,19.1,3.32
1280,4,Sun,September 30,4:05PM ET,W,True,4-0,True,Miami Dolphins,24.0,21.0,19.0,297.0,269.0,28.0,2.0,21.0,480.0,394.0,86.0,4.0,2012,-10.41,1.83,14.11
1281,5,Thu,October 4,8:20PM ET,L,False,4-1,False,St. Louis Rams,3.0,17.0,20.0,282.0,237.0,45.0,1.0,12.0,242.0,131.0,111.0,1.0,2012,-14.6,8.85,-7.85
1282,6,Sun,October 14,4:05PM ET,L,True,4-2,True,Buffalo Bills,16.0,19.0,20.0,332.0,150.0,182.0,2.0,19.0,306.0,141.0,165.0,2.0,2012,-8.32,6.56,-0.8
1283,7,Sun,October 21,1:05PM ET,L,False,4-3,False,Minnesota Vikings,14.0,21.0,21.0,356.0,230.0,126.0,2.0,12.0,209.0,43.0,166.0,2.0,2012,-9.12,7.23,-9.29
1284,8,Mon,October 29,8:40PM ET,L,False,4-4,True,San Francisco 49ers,3.0,24.0,16.0,265.0,258.0,7.0,1.0,15.0,317.0,204.0,113.0,,2012,-8.84,-9.14,-2.3
1285,9,Sun,November 4,1:02PM ET,L,False,4-5,False,Green Bay Packers,17.0,31.0,16.0,340.0,286.0,54.0,2.0,20.0,384.0,208.0,176.0,1.0,2012,-5.45,-6.76,-3.98
1286,10,,,,,False,,True,Bye Week,,,,,,,,,,,,,2012,,,
1287,11,Sun,November 18,1:03PM ET,L,False,4-6,False,Atlanta Falcons,19.0,23.0,7.0,178.0,41.0,137.0,1.0,20.0,354.0,296.0,58.0,6.0,2012,-25.36,19.88,2.52
1288,12,Sun,November 25,4:25PM ET,L,False,4-7,True,St. Louis Rams,17.0,31.0,24.0,375.0,301.0,74.0,4.0,15.0,367.0,194.0,173.0,1.0,2012,-17.62,-1.82,6.29
1289,13,Sun,December 2,1:03PM ET,L,False,4-8,False,New York Jets,6.0,7.0,5.0,137.0,56.0,81.0,1.0,20.0,289.0,112.0,177.0,4.0,2012,-26.77,10.81,10.24
1290,14,Sun,December 9,4:26PM ET,L,False,4-9,False,Seattle Seahawks,0.0,58.0,10.0,154.0,111.0,43.0,8.0,22.0,493.0,209.0,284.0,1.0,2012,-37.39,-16.75,-4.36
1291,15,Sun,December 16,4:05PM ET,W,False,5-9,True,Detroit Lions,38.0,10.0,12.0,196.0,97.0,99.0,1.0,18.0,312.0,228.0,84.0,4.0,2012,-10.96,31.58,5.71
1292,16,Sun,December 23,4:25PM ET,L,False,5-10,True,Chicago Bears,13.0,28.0,15.0,248.0,219.0,29.0,3.0,15.0,297.0,145.0,152.0,1.0,2012,-30.96,1.84,13.88
1293,17,Sun,December 30,4:25PM ET,L,False,5-11,False,San Francisco 49ers,13.0,27.0,11.0,262.0,207.0,55.0,2.0,20.0,407.0,278.0,129.0,,2012,-8.46,-12.21,4.49
1294,1,Sun,September 8,4:23PM ET,L,False,0-1,False,St. Louis Rams,24.0,27.0,25.0,390.0,304.0,86.0,2.0,20.0,366.0,299.0,67.0,2.0,2013,6.72,-2.3,-7.86
1295,2,Sun,September 15,4:05PM ET,W,False,1-1,True,Detroit Lions,25.0,21.0,24.0,348.0,261.0,87.0,1.0,16.0,322.0,273.0,49.0,1.0,2013,-3.23,2.76,6.52
1296,3,Sun,September 22,1:03PM ET,L,False,1-2,False,New Orleans Saints,7.0,31.0,16.0,247.0,161.0,86.0,2.0,27.0,423.0,319.0,104.0,1.0,2013,-9.13,-17.29,0.19
1297,4,Sun,September 29,1:03PM ET,W,False,2-2,False,Tampa Bay Buccaneers,13.0,10.0,17.0,296.0,240.0,56.0,3.0,20.0,253.0,173.0,80.0,3.0,2013,-15.74,14.65,5.52
1298,5,Sun,October 6,4:05PM ET,W,False,3-2,True,Carolina Panthers,22.0,6.0,19.0,250.0,160.0,90.0,3.0,21.0,353.0,258.0,95.0,4.0,2013,-8.23,18.28,6.15
1299,6,Sun,October 13,4:25PM ET,L,False,3-3,False,San Francisco 49ers,20.0,32.0,16.0,403.0,294.0,109.0,4.0,20.0,387.0,238.0,149.0,2.0,2013,-9.22,1.25,-1.87
1300,7,Thu,October 17,8:25PM ET,L,False,3-4,True,Seattle Seahawks,22.0,34.0,22.0,234.0,204.0,30.0,2.0,21.0,344.0,209.0,135.0,2.0,2013,-13.62,5.21,-0.67
1301,8,Sun,October 27,4:25PM ET,W,False,4-4,True,Atlanta Falcons,27.0,13.0,17.0,348.0,147.0,201.0,1.0,20.0,292.0,265.0,27.0,4.0,2013,7.36,12.35,-5.26
1302,9,,,,,False,,True,Bye Week,,,,,,,,,,,,,2013,,,
1303,10,Sun,November 10,4:25PM ET,W,False,5-4,True,Houston Texans,27.0,24.0,19.0,332.0,235.0,97.0,3.0,17.0,235.0,159.0,76.0,1.0,2013,-5.28,14.42,-3.52
1304,11,Sun,November 17,1:04PM ET,W,False,6-4,False,Jacksonville Jaguars,27.0,14.0,19.0,416.0,402.0,14.0,,14.0,274.0,242.0,32.0,2.0,2013,4.73,12.18,-1.59
1305,12,Sun,November 24,4:05PM ET,W,False,7-4,True,Indianapolis Colts,40.0,11.0,27.0,410.0,290.0,120.0,,15.0,239.0,159.0,80.0,1.0,2013,19.09,10.21,-2.69
1306,13,Sun,December 1,1:02PM ET,L,False,7-5,False,Philadelphia Eagles,21.0,24.0,24.0,350.0,260.0,90.0,3.0,23.0,307.0,202.0,105.0,,2013,-0.19,-3.2,-2.87
1307,14,Sun,December 8,4:25PM ET,W,False,8-5,True,St. Louis Rams,30.0,10.0,25.0,369.0,262.0,107.0,1.0,14.0,257.0,157.0,100.0,2.0,2013,12.25,11.17,-7.07
1308,15,Sun,December 15,4:27PM ET,W,True,9-5,False,Tennessee Titans,37.0,34.0,24.0,360.0,215.0,145.0,,32.0,460.0,394.0,66.0,3.0,2013,10.34,-13.67,6.04
1309,16,Sun,December 22,4:06PM ET,W,False,10-5,False,Seattle Seahawks,17.0,10.0,16.0,307.0,168.0,139.0,4.0,10.0,192.0,89.0,103.0,2.0,2013,-13.0,14.76,5.44
1310,17,Sun,December 29,4:25PM ET,L,False,10-6,True,San Francisco 49ers,20.0,23.0,19.0,482.0,399.0,83.0,2.0,19.0,375.0,292.0,83.0,,2013,5.55,-3.12,-5.89
1311,1,Mon,September 8,9:20PM ET,W,False,1-0,True,San Diego Chargers,18.0,17.0,22.0,403.0,294.0,109.0,2.0,15.0,290.0,238.0,52.0,1.0,2014,5.41,4.82,-6.2
1312,2,Sun,September 14,1:04PM ET,W,False,2-0,False,New York Giants,25.0,14.0,21.0,266.0,142.0,124.0,,24.0,341.0,260.0,81.0,4.0,2014,-1.03,-1.62,13.61
1313,3,Sun,September 21,4:05PM ET,W,False,3-0,True,San Francisco 49ers,23.0,14.0,24.0,338.0,254.0,84.0,1.0,20.0,318.0,236.0,82.0,,2014,14.03,-10.85,4.65
1314,4,,,,,False,,True,Bye Week,,,,,,,,,,,,,2014,,,
1315,5,Sun,October 5,4:05PM ET,L,False,3-1,False,Denver Broncos,20.0,41.0,9.0,215.0,178.0,37.0,,24.0,568.0,476.0,92.0,2.0,2014,-12.17,-12.16,4.04
1316,6,Sun,October 12,4:25PM ET,W,False,4-1,True,Washington Redskins,30.0,20.0,19.0,317.0,243.0,74.0,,21.0,407.0,335.0,72.0,4.0,2014,2.04,3.67,0.7
1317,7,Sun,October 19,4:25PM ET,W,False,5-1,False,Oakland Raiders,24.0,13.0,25.0,365.0,242.0,123.0,1.0,13.0,220.0,164.0,56.0,,2014,9.25,1.24,0.1
1318,8,Sun,October 26,4:05PM ET,W,False,6-1,True,Philadelphia Eagles,24.0,20.0,17.0,400.0,329.0,71.0,1.0,27.0,521.0,411.0,110.0,3.0,2014,5.78,-1.32,-0.98
1319,9,Sun,November 2,1:04PM ET,W,False,7-1,False,Dallas Cowboys,28.0,17.0,22.0,339.0,237.0,102.0,1.0,18.0,266.0,174.0,92.0,2.0,2014,5.07,6.97,-0.07
1320,10,Sun,November 9,4:25PM ET,W,False,8-1,True,St. Louis Rams,31.0,14.0,21.0,335.0,307.0,28.0,1.0,16.0,244.0,174.0,70.0,3.0,2014,-2.9,21.15,-0.02
1321,11,Sun,November 16,4:25PM ET,W,False,9-1,True,Detroit Lions,14.0,6.0,18.0,352.0,306.0,46.0,2.0,11.0,262.0,164.0,98.0,1.0,2014,0.49,8.52,-1.98
1322,12,Sun,November 23,4:06PM ET,L,False,9-2,False,Seattle Seahawks,3.0,19.0,12.0,204.0,140.0,64.0,1.0,16.0,293.0,169.0,124.0,,2014,-9.22,-1.42,-10.24
1323,13,Sun,November 30,4:05PM ET,L,False,9-3,False,Atlanta Falcons,18.0,29.0,18.0,329.0,294.0,35.0,3.0,22.0,500.0,358.0,142.0,1.0,2014,-6.22,-4.38,-2.49
1324,14,Sun,December 7,4:05PM ET,W,False,10-3,True,Kansas City Chiefs,17.0,14.0,18.0,366.0,225.0,141.0,,19.0,390.0,264.0,126.0,2.0,2014,6.54,2.17,-2.87
1325,15,Thu,December 11,8:25PM ET,W,False,11-3,False,St. Louis Rams,12.0,6.0,13.0,274.0,131.0,143.0,,13.0,280.0,211.0,69.0,2.0,2014,-8.22,18.11,-1.16
1326,16,Sun,December 21,8:30PM ET,L,False,11-4,True,Seattle Seahawks,6.0,35.0,17.0,216.0,187.0,29.0,1.0,23.0,596.0,329.0,267.0,,2014,-15.05,-28.01,13.23
1327,17,Sun,December 28,4:25PM ET,L,False,11-5,False,San Francisco 49ers,17.0,20.0,26.0,397.0,299.0,98.0,3.0,18.0,395.0,189.0,206.0,,2014,9.91,-9.81,-5.1
1328,,,Playoffs,,,False,,True,,,,,,,,,,,,,,2014,,,
1329,Wild Card,Sat,January 3,4:20PM ET,L,False,11-6,False,Carolina Panthers,16.0,27.0,8.0,78.0,51.0,27.0,3.0,25.0,386.0,198.0,188.0,3.0,2014,-19.39,6.33,4.19
1330,1,Sun,September 13,4:05PM ET,W,False,1-0,True,New Orleans Saints,31.0,19.0,25.0,427.0,307.0,120.0,1.0,18.0,408.0,354.0,54.0,1.0,2015,12.48,0.79,-3.48
1331,2,Sun,September 20,1:00PM ET,W,False,2-0,False,Chicago Bears,48.0,23.0,21.0,300.0,185.0,115.0,2.0,18.0,335.0,226.0,109.0,2.0,2015,17.96,9.19,-3.11
1332,3,Sun,September 27,4:05PM ET,W,False,3-0,True,San Francisco 49ers,47.0,7.0,28.0,446.0,307.0,139.0,1.0,10.0,156.0,53.0,103.0,4.0,2015,21.61,26.19,-10.29
1333,4,Sun,October 4,4:25PM ET,L,False,3-1,True,St. Louis Rams,22.0,24.0,26.0,447.0,334.0,113.0,3.0,13.0,328.0,164.0,164.0,,2015,5.76,-7.53,-6.03
1334,5,Sun,October 11,4:05PM ET,W,False,4-1,False,Detroit Lions,42.0,17.0,15.0,345.0,158.0,187.0,,29.0,435.0,379.0,56.0,6.0,2015,13.26,9.65,-1.18
1335,6,Sun,October 18,1:04PM ET,L,False,4-2,False,Pittsburgh Steelers,13.0,25.0,21.0,469.0,414.0,55.0,3.0,14.0,310.0,169.0,141.0,,2015,-1.35,-3.14,-7.12
1336,7,Mon,October 26,8:30PM ET,W,False,5-2,True,Baltimore Ravens,26.0,18.0,21.0,414.0,264.0,150.0,,18.0,276.0,221.0,55.0,2.0,2015,13.41,1.0,-5.34
1337,8,Sun,November 1,1:02PM ET,W,False,6-2,False,Cleveland Browns,34.0,20.0,25.0,491.0,372.0,119.0,4.0,16.0,254.0,215.0,39.0,2.0,2015,12.33,6.36,-2.81
1338,9,,,,,False,,True,Bye Week,,,,,,,,,,,,,2015,,,
1339,10,Sun,November 15,8:35PM ET,W,False,7-2,False,Seattle Seahawks,39.0,32.0,30.0,451.0,334.0,117.0,3.0,18.0,343.0,228.0,115.0,1.0,2015,0.17,-1.63,3.81
1340,11,Sun,November 22,8:30PM ET,W,False,8-2,True,Cincinnati Bengals,34.0,31.0,21.0,383.0,301.0,82.0,2.0,24.0,377.0,278.0,99.0,1.0,2015,12.46,-10.32,-1.71
1341,12,Sun,November 29,4:05PM ET,W,False,9-2,False,San Francisco 49ers,19.0,13.0,26.0,337.0,267.0,70.0,,17.0,368.0,301.0,67.0,2.0,2015,5.59,-1.68,1.73
1342,13,Sun,December 6,1:00PM ET,W,False,10-2,False,St. Louis Rams,27.0,3.0,29.0,524.0,349.0,175.0,,9.0,212.0,146.0,66.0,1.0,2015,18.6,15.12,-9.39
1343,14,Thu,December 10,8:25PM ET,W,False,11-2,True,Minnesota Vikings,23.0,20.0,22.0,393.0,296.0,97.0,,23.0,389.0,317.0,72.0,3.0,2015,14.73,-7.63,-3.9
1344,15,Sun,December 20,8:31PM ET,W,False,12-2,False,Philadelphia Eagles,40.0,17.0,28.0,493.0,263.0,230.0,,19.0,424.0,350.0,74.0,4.0,2015,22.52,9.38,-5.46
1345,16,Sun,December 27,4:25PM ET,W,False,13-2,True,Green Bay Packers,38.0,8.0,19.0,381.0,260.0,121.0,2.0,16.0,178.0,77.0,101.0,4.0,2015,4.66,26.12,-1.14
1346,17,Sun,January 3,4:25PM ET,L,False,13-3,True,Seattle Seahawks,6.0,36.0,16.0,232.0,205.0,27.0,3.0,22.0,354.0,209.0,145.0,,2015,-8.68,-13.93,-11.9
1347,,,Playoffs,,,False,,True,,,,,,,,,,,,,,2015,,,
1348,Division,Sat,January 16,8:15PM ET,W,True,14-3,True,Green Bay Packers,26.0,20.0,20.0,368.0,328.0,40.0,2.0,18.0,386.0,251.0,135.0,1.0,2015,6.94,-6.14,3.17
1349,Conf. Champ.,Sun,January 24,6:42PM ET,L,False,14-4,False,Carolina Panthers,15.0,49.0,21.0,287.0,227.0,60.0,7.0,21.0,476.0,324.0,152.0,1.0,2015,-10.49,-15.85,-3.81
1350,1,Sun,September 11,8:30PM ET,L,False,0-1,True,New England Patriots,21.0,23.0,21.0,344.0,252.0,92.0,,19.0,363.0,257.0,106.0,2.0,2016,11.42,-5.61,-9.08
1351,2,Sun,September 18,1:05PM ET,W,False,1-1,True,Tampa Bay Buccaneers,40.0,7.0,20.0,416.0,311.0,105.0,,21.0,306.0,221.0,85.0,5.0,2016,14.72,21.55,-0.4
1352,3,Sun,September 25,1:02PM ET,L,False,1-2,False,Buffalo Bills,18.0,33.0,25.0,348.0,260.0,88.0,5.0,16.0,297.0,89.0,208.0,1.0,2016,-20.9,2.34,5.33
1353,4,Sun,October 2,4:25PM ET,L,False,1-3,True,Los Angeles Rams,13.0,17.0,26.0,420.0,302.0,118.0,5.0,12.0,288.0,247.0,41.0,1.0,2016,-3.21,4.82,-5.82
1354,5,Thu,October 6,8:27PM ET,W,False,2-3,False,San Francisco 49ers,33.0,21.0,17.0,288.0,116.0,172.0,,25.0,286.0,135.0,151.0,3.0,2016,-3.49,2.05,11.2
1355,6,Mon,October 17,8:30PM ET,W,False,3-3,True,New York Jets,28.0,3.0,28.0,396.0,225.0,171.0,,11.0,230.0,197.0,33.0,2.0,2016,20.59,12.37,-5.45
1356,7,Sun,October 23,8:30PM ET,T,True,3-3-1,True,Seattle Seahawks,6.0,6.0,23.0,443.0,311.0,132.0,,11.0,257.0,205.0,52.0,,2016,-1.88,15.0,-9.26
1357,8,Sun,October 30,12:47PM ET,L,False,3-4-1,False,Carolina Panthers,20.0,30.0,22.0,340.0,316.0,24.0,2.0,19.0,349.0,208.0,141.0,1.0,2016,-6.19,-1.07,-3.45
1358,9,,,,,False,,True,Bye Week,,,,,,,,,,,,,2016,,,
1359,10,Sun,November 13,4:25PM ET,W,False,4-4-1,True,San Francisco 49ers,23.0,20.0,26.0,443.0,363.0,80.0,4.0,15.0,281.0,198.0,83.0,1.0,2016,6.62,0.69,-4.31
1360,11,Sun,November 20,1:00PM ET,L,False,4-5-1,False,Minnesota Vikings,24.0,30.0,24.0,290.0,155.0,135.0,2.0,16.0,217.0,145.0,72.0,1.0,2016,-6.42,2.66,-4.9
1361,12,Sun,November 27,1:00PM ET,L,False,4-6-1,False,Atlanta Falcons,19.0,38.0,23.0,332.0,274.0,58.0,1.0,28.0,360.0,244.0,116.0,1.0,2016,1.72,-17.09,-5.32
1362,13,Sun,December 4,4:25PM ET,W,False,5-6-1,True,Washington Redskins,31.0,23.0,24.0,369.0,281.0,88.0,,19.0,333.0,246.0,87.0,2.0,2016,17.3,-3.39,-5.81
1363,14,Sun,December 11,1:00PM ET,L,False,5-7-1,False,Miami Dolphins,23.0,26.0,21.0,300.0,125.0,175.0,4.0,15.0,314.0,231.0,83.0,3.0,2016,-9.49,5.71,2.93
1364,15,Sun,December 18,4:05PM ET,L,False,5-8-1,True,New Orleans Saints,41.0,48.0,26.0,425.0,309.0,116.0,2.0,33.0,488.0,358.0,130.0,1.0,2016,20.85,-19.35,-9.15
1365,16,Sat,December 24,4:25PM ET,W,False,6-8-1,False,Seattle Seahawks,34.0,31.0,21.0,370.0,276.0,94.0,1.0,24.0,391.0,313.0,78.0,1.0,2016,6.42,-5.97,2.48
1366,17,Sun,January 1,4:25PM ET,W,False,7-8-1,False,Los Angeles Rams,44.0,6.0,21.0,344.0,260.0,84.0,2.0,9.0,123.0,71.0,52.0,3.0,2016,5.82,39.25,-4.75
1367,1,Sun,September 10,1:00PM ET,L,False,0-1,False,Detroit Lions,23.0,35.0,24.0,308.0,263.0,45.0,4.0,19.0,367.0,285.0,82.0,1.0,2017,-18.14,6.69,-1.34
1368,2,Sun,September 17,1:00PM ET,W,True,1-1,False,Indianapolis Colts,16.0,13.0,17.0,389.0,306.0,83.0,1.0,18.0,266.0,190.0,76.0,1.0,2017,-0.55,12.33,-8.89
1369,3,Mon,September 25,8:30PM ET,L,False,1-2,True,Dallas Cowboys,17.0,28.0,22.0,332.0,283.0,49.0,,15.0,273.0,174.0,99.0,,2017,3.02,-8.02,-5.45
1370,4,Sun,October 1,4:05PM ET,W,True,2-2,True,San Francisco 49ers,18.0,15.0,25.0,368.0,317.0,51.0,1.0,20.0,305.0,210.0,95.0,1.0,2017,-3.67,10.83,-3.36
1371,5,Sun,October 8,1:00PM ET,L,False,2-3,False,Philadelphia Eagles,7.0,34.0,16.0,307.0,276.0,31.0,1.0,19.0,419.0,297.0,122.0,1.0,2017,-3.67,-16.42,-5.58
1372,6,Sun,October 15,4:05PM ET,W,False,3-3,True,Tampa Bay Buccaneers,38.0,33.0,23.0,432.0,272.0,160.0,2.0,21.0,412.0,344.0,68.0,2.0,2017,6.93,-5.45,2.54
1373,7,Sun,October 22,1:00PM ET,L,False,3-4,False,Los Angeles Rams,0.0,33.0,10.0,196.0,171.0,25.0,2.0,28.0,425.0,228.0,197.0,1.0,2017,-16.63,-13.79,-4.82
1374,8,,,,,False,,True,Bye Week,,,,,,,,,,,,,2017,,,
1375,9,Sun,November 5,4:05PM ET,W,False,4-4,False,San Francisco 49ers,20.0,10.0,20.0,368.0,201.0,167.0,2.0,17.0,329.0,266.0,63.0,2.0,2017,-3.98,19.86,-3.99
1376,10,Thu,November 9,8:25PM ET,L,False,4-5,True,Seattle Seahawks,16.0,22.0,24.0,290.0,256.0,34.0,1.0,14.0,287.0,212.0,75.0,,2017,-4.03,2.92,-8.0
1377,11,Sun,November 19,1:00PM ET,L,False,4-6,False,Houston Texans,21.0,31.0,17.0,292.0,244.0,48.0,2.0,22.0,357.0,223.0,134.0,2.0,2017,-2.48,-4.78,-3.27
1378,12,Sun,November 26,4:25PM ET,W,False,5-6,True,Jacksonville Jaguars,27.0,24.0,20.0,344.0,236.0,108.0,2.0,19.0,219.0,128.0,91.0,3.0,2017,-2.72,9.17,-1.2
1379,13,Sun,December 3,4:25PM ET,L,False,5-7,True,Los Angeles Rams,16.0,32.0,19.0,305.0,187.0,118.0,2.0,18.0,303.0,213.0,90.0,1.0,2017,-8.56,-2.4,-3.31
1380,14,Sun,December 10,4:05PM ET,W,False,6-7,True,Tennessee Titans,12.0,7.0,16.0,261.0,125.0,136.0,,14.0,204.0,139.0,65.0,2.0,2017,-8.75,18.35,0.07
1381,15,Sun,December 17,1:00PM ET,L,False,6-8,False,Washington Redskins,15.0,20.0,19.0,286.0,145.0,141.0,2.0,14.0,218.0,187.0,31.0,1.0,2017,-19.03,6.74,8.87
1382,16,Sun,December 24,4:25PM ET,W,False,7-8,True,New York Giants,23.0,0.0,19.0,289.0,215.0,74.0,2.0,12.0,293.0,250.0,43.0,3.0,2017,-5.11,26.57,2.15
1383,17,Sun,December 31,4:25PM ET,W,False,8-8,False,Seattle Seahawks,26.0,24.0,19.0,259.0,143.0,116.0,1.0,13.0,296.0,195.0,101.0,,2017,-0.61,4.47,0.55
1384,1,Sun,September 9,4:25PM ET,L,False,0-1,True,Washington Redskins,6.0,24.0,14.0,213.0,145.0,68.0,2.0,30.0,429.0,247.0,182.0,1.0,2018,-9.94,-16.72,7.08
1385,2,Sun,September 16,4:05PM ET,L,False,0-2,False,Los Angeles Rams,0.0,34.0,5.0,137.0,83.0,54.0,1.0,24.0,432.0,342.0,90.0,1.0,2018,-17.5,-18.11,3.56
1386,3,Sun,September 23,4:25PM ET,L,False,0-3,True,Chicago Bears,14.0,16.0,13.0,221.0,168.0,53.0,4.0,21.0,316.0,194.0,122.0,2.0,2018,-6.07,2.63,1.68
1387,4,Sun,September 30,4:05PM ET,L,False,0-4,True,Seattle Seahawks,17.0,20.0,18.0,263.0,171.0,92.0,1.0,19.0,331.0,160.0,171.0,,2018,1.27,-1.31,-1.43
1388,5,Sun,October 7,4:25PM ET,W,False,1-4,False,San Francisco 49ers,28.0,18.0,10.0,220.0,164.0,56.0,,33.0,447.0,300.0,147.0,5.0,2018,-3.94,10.35,4.12
1389,6,Sun,October 14,1:00PM ET,L,False,1-5,False,Minnesota Vikings,17.0,27.0,16.0,268.0,208.0,60.0,2.0,20.0,411.0,216.0,195.0,2.0,2018,-14.2,3.32,-0.88
1390,7,Thu,October 18,8:20PM ET,L,False,1-6,True,Denver Broncos,10.0,45.0,14.0,223.0,154.0,69.0,5.0,15.0,309.0,178.0,131.0,1.0,2018,-33.3,-4.56,2.09
1391,8,Sun,October 28,4:25PM ET,W,False,2-6,True,San Francisco 49ers,18.0,15.0,20.0,321.0,233.0,88.0,2.0,16.0,267.0,160.0,107.0,,2018,6.06,3.16,-2.98
1392,9,,,,,False,,True,Bye Week,,,,,,,,,,,,,2018,,,
1393,10,Sun,November 11,1:00PM ET,L,False,2-7,False,Kansas City Chiefs,14.0,26.0,21.0,260.0,166.0,94.0,2.0,20.0,330.0,212.0,118.0,,2018,-8.96,-7.53,0.25
1394,11,Sun,November 18,4:05PM ET,L,False,2-8,True,Oakland Raiders,21.0,23.0,13.0,282.0,128.0,154.0,2.0,19.0,325.0,173.0,152.0,,2018,-6.58,-0.79,4.96
1395,12,Sun,November 25,4:05PM ET,L,False,2-9,False,Los Angeles Chargers,10.0,45.0,10.0,149.0,87.0,62.0,1.0,30.0,414.0,236.0,178.0,1.0,2018,-13.0,-24.25,1.28
1396,13,Sun,December 2,1:00PM ET,W,False,3-9,False,Green Bay Packers,20.0,17.0,18.0,315.0,133.0,182.0,,22.0,325.0,227.0,98.0,,2018,3.9,-3.18,0.74
1397,14,Sun,December 9,4:25PM ET,L,False,3-10,True,Detroit Lions,3.0,17.0,22.0,279.0,218.0,61.0,1.0,16.0,218.0,96.0,122.0,1.0,2018,-13.32,6.04,-3.13
1398,15,Sun,December 16,1:00PM ET,L,False,3-11,False,Atlanta Falcons,14.0,40.0,18.0,253.0,193.0,60.0,3.0,23.0,435.0,220.0,215.0,,2018,-16.06,-15.22,7.62
1399,16,Sun,December 23,4:05PM ET,L,False,3-12,True,Los Angeles Rams,9.0,31.0,15.0,263.0,159.0,104.0,,33.0,461.0,192.0,269.0,1.0,2018,-4.01,-24.42,5.46
1400,17,Sun,December 30,4:25PM ET,L,False,3-13,False,Seattle Seahawks,24.0,27.0,12.0,198.0,113.0,85.0,2.0,16.0,291.0,109.0,182.0,1.0,2018,-20.5,4.06,13.59
1401,1,Sun,September 8,4:25PM ET,T,True,0-0-1,True,Detroit Lions,27.0,27.0,21.0,387.0,275.0,112.0,1.0,23.0,477.0,361.0,116.0,2.0,2019,-3.5,-7.02,9.8
1402,2,Sun,September 15,1:00PM ET,L,False,0-1-1,False,Baltimore Ravens,17.0,23.0,15.0,349.0,329.0,20.0,,26.0,440.0,258.0,182.0,,2019,4.48,-11.6,-4.18
1403,3,Sun,September 22,4:05PM ET,L,False,0-2-1,True,Carolina Panthers,20.0,38.0,21.0,248.0,127.0,121.0,2.0,21.0,413.0,240.0,173.0,1.0,2019,-3.15,-19.08,3.46
1404,4,Sun,September 29,4:05PM ET,L,False,0-3-1,True,Seattle Seahawks,10.0,27.0,20.0,321.0,206.0,115.0,1.0,21.0,340.0,225.0,115.0,,2019,-0.78,-10.61,-2.81
1405,5,Sun,October 6,1:00PM ET,W,False,1-3-1,False,Cincinnati Bengals,26.0,23.0,26.0,514.0,248.0,266.0,,21.0,370.0,262.0,108.0,,2019,21.22,-9.27,-8.95
1406,6,Sun,October 13,4:05PM ET,W,False,2-3-1,True,Atlanta Falcons,34.0,33.0,24.0,442.0,340.0,102.0,,31.0,444.0,341.0,103.0,,2019,23.23,-24.99,0.25
